country,country_code,year,inflation
Afghanistan,AFG,2016,4.38389195513915
Afghanistan,AFG,2017,4.97595150553833
Afghanistan,AFG,2018,0.626149149168847
Afghanistan,AFG,2019,2.30237251516834
Afghanistan,AFG,2020,5.60188791482224
Afghanistan,AFG,2021,5.13320340824963
Afghanistan,AFG,2022,13.7121023720065
Afghanistan,AFG,2023,-4.64470870797775
Afghanistan,AFG,2024,-6.60118564073726
Africa Eastern and Southern,AFE,2016,6.44687722255584
Africa Eastern and Southern,AFE,2017,6.22137528933118
Africa Eastern and Southern,AFE,2018,4.6898064677633
Africa Eastern and Southern,AFE,2019,4.10285075461156
Africa Eastern and Southern,AFE,2020,5.19162942092851
Africa Eastern and Southern,AFE,2021,6.82472709282067
Africa Eastern and Southern,AFE,2022,10.8834775726018
Africa Eastern and Southern,AFE,2023,7.39918558080627
Africa Eastern and Southern,AFE,2024,4.77085731915833
Africa Eastern and Southern,AFE,2025,4.27011140706666
Africa Western and Central,AFW,2016,1.48741550755546
Africa Western and Central,AFW,2017,1.72548602374731
Africa Western and Central,AFW,2018,1.78404994832044
Africa Western and Central,AFW,2019,1.98309228487232
Africa Western and Central,AFW,2020,2.49037783931949
Africa Western and Central,AFW,2021,3.74556782333009
Africa Western and Central,AFW,2022,7.94925143524016
Africa Western and Central,AFW,2023,5.22116801324002
Africa Western and Central,AFW,2024,3.60804426950566
Africa Western and Central,AFW,2025,1.65781767585277
Albania,ALB,2016,1.27543168367423
Albania,ALB,2017,1.98666133171194
Albania,ALB,2018,2.02805963071135
Albania,ALB,2019,1.41109078954242
Albania,ALB,2020,1.62088661717021
Albania,ALB,2021,2.04147163139545
Albania,ALB,2022,6.72520271530059
Albania,ALB,2023,4.75834555150038
Albania,ALB,2024,2.21587375089992
Albania,ALB,2025,2.14618551167388
Algeria,DZA,2016,6.39769480268757
Algeria,DZA,2017,5.59111590961664
Algeria,DZA,2018,4.26999020467084
Algeria,DZA,2019,1.95176821052892
Algeria,DZA,2020,2.41513094083414
Algeria,DZA,2021,7.22606307415477
Algeria,DZA,2022,9.26551551551553
Algeria,DZA,2023,9.32217375928322
Algeria,DZA,2024,4.04611455313434
Algeria,DZA,2025,1.41835151429016
Angola,AGO,2016,30.6944150806719
Angola,AGO,2017,29.8444799015679
Angola,AGO,2018,19.6289379701521
Angola,AGO,2019,17.080954143438
Angola,AGO,2020,22.271539247051
Angola,AGO,2021,25.7542948841891
Angola,AGO,2022,21.3552901320822
Angola,AGO,2023,13.6441017767715
Angola,AGO,2024,28.2404948915772
Angola,AGO,2025,20.1620197572331
Antigua and Barbuda,ATG,2016,-0.489437796230499
Antigua and Barbuda,ATG,2017,2.43248789041363
Antigua and Barbuda,ATG,2018,1.20715793367008
Antigua and Barbuda,ATG,2019,1.43135598182984
Antigua and Barbuda,ATG,2020,0.625989707046719
Antigua and Barbuda,ATG,2021,2.06299638545334
Antigua and Barbuda,ATG,2022,7.53107834634288
Antigua and Barbuda,ATG,2023,5.06713865364213
Antigua and Barbuda,ATG,2024,6.19886698842116
Antigua and Barbuda,ATG,2025,1.36873527521954
Arab World,ARB,2016,2.22799991129428
Arab World,ARB,2017,2.06932928164424
Arab World,ARB,2018,2.30874696703938
Arab World,ARB,2019,1.33601568147656
Arab World,ARB,2020,1.44703656998741
Arab World,ARB,2021,2.86833027751015
Arab World,ARB,2022,5.17222088647606
Arab World,ARB,2023,4.00025877060152
Arab World,ARB,2024,2.30890057183497
Arab World,ARB,2025,1.76646490894206
Argentina,ARG,2018,34.2772237131003
Argentina,ARG,2019,53.5483043492339
Argentina,ARG,2020,42.0150947376509
Argentina,ARG,2021,48.4093786255199
Argentina,ARG,2022,72.430757531824
Argentina,ARG,2023,133.488935594175
Argentina,ARG,2024,219.883929014578
Armenia,ARM,2016,-1.403607559009
Armenia,ARM,2017,0.969553268816138
Armenia,ARM,2018,2.52023382001638
Armenia,ARM,2019,1.44344660770698
Armenia,ARM,2020,1.21143577838465
Armenia,ARM,2021,7.18483629443371
Armenia,ARM,2022,8.64091108973855
Armenia,ARM,2023,1.98041877615554
Armenia,ARM,2024,0.269511978259125
Armenia,ARM,2025,3.30693341072904
Aruba,ABW,2016,-0.93119598707956
Aruba,ABW,2017,-1.02828178762012
Aruba,ABW,2018,3.6260414135296
Aruba,ABW,2019,4.25746204335427
Australia,AUS,2016,1.27699365720306
Australia,AUS,2017,1.94864309065653
Australia,AUS,2018,1.91140002818579
Australia,AUS,2019,1.610770929127
Australia,AUS,2020,0.846900734607273
Australia,AUS,2021,2.86391284709318
Australia,AUS,2022,6.59409658717841
Australia,AUS,2023,5.59701792296707
Australia,AUS,2024,3.16656665428797
Australia,AUS,2025,2.87403791660173
Austria,AUT,2016,0.891591752655362
Austria,AUT,2017,2.08126911385587
Austria,AUT,2018,1.99837981429549
Austria,AUT,2019,1.53089564152644
Austria,AUT,2020,1.38191063351854
Austria,AUT,2021,2.7666666666667
Austria,AUT,2022,8.54686993188458
Austria,AUT,2023,7.81413417002831
Austria,AUT,2024,2.93791574279376
Austria,AUT,2025,3.52719439956928
Azerbaijan,AZE,2016,12.4433748584372
Azerbaijan,AZE,2017,12.9359184187335
Azerbaijan,AZE,2018,2.26854690373999
Azerbaijan,AZE,2019,2.61057182799215
Azerbaijan,AZE,2020,2.75980947008127
Azerbaijan,AZE,2021,6.65029912708779
Azerbaijan,AZE,2022,13.8522590144267
Azerbaijan,AZE,2023,8.78543049849081
Azerbaijan,AZE,2024,2.21217188919901
Azerbaijan,AZE,2025,5.62208788068338
"Bahamas, The",BHS,2016,-0.346376929989397
"Bahamas, The",BHS,2017,1.51820700736147
"Bahamas, The",BHS,2018,2.26586346678736
"Bahamas, The",BHS,2019,2.49123527368046
"Bahamas, The",BHS,2020,0.0385210980054558
"Bahamas, The",BHS,2021,2.90491262928478
"Bahamas, The",BHS,2022,5.60540633583044
"Bahamas, The",BHS,2023,3.05291578969743
"Bahamas, The",BHS,2024,0.409162489083286
Bahrain,BHR,2016,2.78679347602044
Bahrain,BHR,2017,1.38671830576406
Bahrain,BHR,2018,2.08766938046978
Bahrain,BHR,2019,1.00582004702137
Bahrain,BHR,2020,-2.31770629331379
Bahrain,BHR,2021,-0.60631938514085
Bahrain,BHR,2022,3.62574104304482
Bahrain,BHR,2023,0.0746206782192256
Bahrain,BHR,2024,0.919635459817651
Bahrain,BHR,2025,-0.137708855447902
Bangladesh,BGD,2016,5.51352572692995
Bangladesh,BGD,2017,5.70207015717239
Bangladesh,BGD,2018,5.54362139486476
Bangladesh,BGD,2019,5.59199639930629
Bangladesh,BGD,2020,5.69107474746211
Bangladesh,BGD,2021,5.54565430773473
Bangladesh,BGD,2022,7.69695437176898
Bangladesh,BGD,2023,9.8835030377921
Bangladesh,BGD,2024,10.4657482763412
Bangladesh,BGD,2025,8.7687628116114
Barbados,BRB,2016,1.28192813061895
Barbados,BRB,2017,4.66018463955995
Barbados,BRB,2018,3.1060057242059
Barbados,BRB,2019,1.67662473276988
Barbados,BRB,2023,3.18718905472632
Barbados,BRB,2024,1.4464366430616
Barbados,BRB,2025,0.846576563196289
Belarus,BLR,2016,11.8365807653497
Belarus,BLR,2017,6.03183725177795
Belarus,BLR,2018,4.87230220550686
Belarus,BLR,2019,5.59815595039848
Belarus,BLR,2020,5.54814357456519
Belarus,BLR,2021,9.46028389623099
Belarus,BLR,2022,15.209675274081
Belarus,BLR,2023,5.0005990309131
Belarus,BLR,2024,5.78531910428005
Belarus,BLR,2025,6.59877945951182
Belgium,BEL,2016,1.97385264653163
Belgium,BEL,2017,2.12597086002616
Belgium,BEL,2018,2.05316499865178
Belgium,BEL,2019,1.43681956996438
Belgium,BEL,2020,0.740791812220344
Belgium,BEL,2021,2.44024851144084
Belgium,BEL,2022,9.597511728725
Belgium,BEL,2023,4.04901077613941
Belgium,BEL,2024,3.14349136500041
Belgium,BEL,2025,2.46705543774613
Belize,BLZ,2016,0.663427167917601
Belize,BLZ,2017,1.14765339305816
Belize,BLZ,2018,0.269982622646335
Belize,BLZ,2019,0.187069385181424
Belize,BLZ,2020,0.121434644614894
Belize,BLZ,2021,3.23563659237071
Belize,BLZ,2022,6.27689319447544
Belize,BLZ,2023,4.38984017487675
Belize,BLZ,2024,3.28955985952768
Belize,BLZ,2025,1.06281547952896
Benin,BEN,2016,-0.793310145785624
Benin,BEN,2017,0.0432648555103608
Benin,BEN,2018,0.919170717886054
Benin,BEN,2019,0.732849371241066
Benin,BEN,2020,3.02272119663759
Benin,BEN,2021,1.73353962694036
Benin,BEN,2022,1.35077863583527
Benin,BEN,2023,2.73870078406075
Benin,BEN,2024,1.16093089640415
Benin,BEN,2025,1.10155247902978
Bhutan,BTN,2016,3.21988689395718
Bhutan,BTN,2017,4.95508366985129
Bhutan,BTN,2018,2.72396386183713
Bhutan,BTN,2019,2.72643037388832
Bhutan,BTN,2020,5.62936522632508
Bhutan,BTN,2021,7.3468144053353
Bhutan,BTN,2022,5.6391667139637
Bhutan,BTN,2023,4.22934419929251
Bhutan,BTN,2024,2.76131569624098
Bhutan,BTN,2025,3.55513663074987
Bolivia,BOL,2016,3.62321431764138
Bolivia,BOL,2017,2.8227580554717
Bolivia,BOL,2018,2.27205987230155
Bolivia,BOL,2019,1.83954504969026
Bolivia,BOL,2020,0.940742153381849
Bolivia,BOL,2021,0.737383721452275
Bolivia,BOL,2022,1.74632872945969
Bolivia,BOL,2023,2.57688800489192
Bolivia,BOL,2024,5.09976568317427
Bolivia,BOL,2025,19.517120804733
Bosnia and Herzegovina,BIH,2016,-1.58400833333336
Bosnia and Herzegovina,BIH,2017,0.810039425333895
Bosnia and Herzegovina,BIH,2018,1.41710814018034
Bosnia and Herzegovina,BIH,2019,0.56278215406123
Bosnia and Herzegovina,BIH,2020,-1.0512960076349
Bosnia and Herzegovina,BIH,2021,1.98163900587622
Bosnia and Herzegovina,BIH,2022,14.0208440826771
Bosnia and Herzegovina,BIH,2023,6.1059011284828
Botswana,BWA,2016,2.81495791361944
Botswana,BWA,2017,3.30828076768219
Botswana,BWA,2018,3.23801558947715
Botswana,BWA,2019,2.77286442863321
Botswana,BWA,2020,1.8903591682421
Botswana,BWA,2021,7.24097765588442
Botswana,BWA,2022,11.665567478802
Botswana,BWA,2023,5.0676154934383
Botswana,BWA,2024,2.81835131676251
Botswana,BWA,2025,2.6597506179431
Brazil,BRA,2016,8.73914352329393
Brazil,BRA,2017,3.44637335032669
Brazil,BRA,2018,3.66485028376729
Brazil,BRA,2019,3.73297621216894
Brazil,BRA,2020,3.21176803803376
Brazil,BRA,2021,8.30165975585673
Brazil,BRA,2022,9.28010608956873
Brazil,BRA,2023,4.59356282283204
Brazil,BRA,2024,4.36746407652337
Brazil,BRA,2025,5.01675279604836
Brunei Darussalam,BRN,2016,-0.278693265753083
Brunei Darussalam,BRN,2017,-1.2605056462896
Brunei Darussalam,BRN,2018,1.02505179290212
Brunei Darussalam,BRN,2019,-0.390522069165529
Brunei Darussalam,BRN,2020,1.94031996607184
Brunei Darussalam,BRN,2021,1.73341388450593
Brunei Darussalam,BRN,2022,3.68225030604216
Brunei Darussalam,BRN,2023,0.35706431153689
Brunei Darussalam,BRN,2024,-0.388674165036461
Brunei Darussalam,BRN,2025,-0.302994414446762
Bulgaria,BGR,2016,-0.798649886453617
Bulgaria,BGR,2017,2.06159619443141
Bulgaria,BGR,2018,2.81454473824838
Bulgaria,BGR,2019,3.10372944796771
Bulgaria,BGR,2020,1.67244096855756
Bulgaria,BGR,2021,3.29774435299506
Bulgaria,BGR,2022,15.3252589264367
Bulgaria,BGR,2023,9.44284140088564
Bulgaria,BGR,2024,2.44651943006079
Bulgaria,BGR,2025,4.58084355235697
Burkina Faso,BFA,2016,0.441041448058809
Burkina Faso,BFA,2017,1.48299897161326
Burkina Faso,BFA,2018,1.95594302672532
Burkina Faso,BFA,2019,-3.23338933983322
Burkina Faso,BFA,2020,1.88470066518847
Burkina Faso,BFA,2021,3.65326761825509
Burkina Faso,BFA,2022,14.2902354303358
Burkina Faso,BFA,2023,0.742910428668918
Burkina Faso,BFA,2024,4.19081721344523
Burkina Faso,BFA,2025,-0.586235316330579
Burundi,BDI,2016,5.55768961400965
Burundi,BDI,2017,16.0525353030392
Burundi,BDI,2018,-2.81469807668465
Burundi,BDI,2019,-0.686772170797359
Burundi,BDI,2020,7.32110643415521
Burundi,BDI,2021,8.40453845076341
Burundi,BDI,2022,18.8008786664945
Burundi,BDI,2023,26.9414835762453
Burundi,BDI,2024,20.2124925027847
Burundi,BDI,2025,34.1339985744832
Cabo Verde,CPV,2016,-1.40781637091706
Cabo Verde,CPV,2017,0.784415251101334
Cabo Verde,CPV,2018,1.25699566690509
Cabo Verde,CPV,2019,1.10666674296063
Cabo Verde,CPV,2020,0.605795808395385
Cabo Verde,CPV,2021,1.86215297494647
Cabo Verde,CPV,2022,7.93092925430087
Cabo Verde,CPV,2023,3.72437517668748
Cabo Verde,CPV,2024,1.04817001091965
Cabo Verde,CPV,2025,2.34333897365163
Cambodia,KHM,2016,3.01913975139128
Cambodia,KHM,2017,2.91263557371478
Cambodia,KHM,2018,2.45908515380146
Cambodia,KHM,2019,1.94257500833107
Cambodia,KHM,2020,2.9402951426397
Cambodia,KHM,2021,2.92073477592949
Cambodia,KHM,2022,5.34370264895437
Cambodia,KHM,2023,2.12746796594194
Cambodia,KHM,2024,0.808042016536654
Cambodia,KHM,2025,2.35127105896507
Cameroon,CMR,2016,0.874190383288856
Cameroon,CMR,2017,0.64040914988195
Cameroon,CMR,2018,1.0688581131292
Cameroon,CMR,2019,2.45280214062732
Cameroon,CMR,2020,2.43760882182236
Cameroon,CMR,2021,2.27185762503637
Cameroon,CMR,2022,6.24767713343861
Cameroon,CMR,2023,7.38281384280984
Cameroon,CMR,2024,4.53331349711606
Cameroon,CMR,2025,3.40373458279055
Canada,CAN,2016,1.42875954701085
Canada,CAN,2017,1.59688412852977
Canada,CAN,2018,2.26822567248103
Canada,CAN,2019,1.94926902411593
Canada,CAN,2020,0.716999632307827
Canada,CAN,2021,3.39519318527528
Canada,CAN,2022,6.80280115341613
Canada,CAN,2023,3.87900159788426
Canada,CAN,2024,2.38158383281173
Canada,CAN,2025,2.07232411149103
Caribbean small states,CSS,2016,0.402621696824957
Caribbean small states,CSS,2017,1.6992957045984
Caribbean small states,CSS,2018,1.20715793367008
Caribbean small states,CSS,2019,1.00054293027237
Caribbean small states,CSS,2020,0.121434644614894
Caribbean small states,CSS,2021,2.22891330700344
Caribbean small states,CSS,2022,5.82838638517959
Caribbean small states,CSS,2023,4.10449281822017
Caribbean small states,CSS,2024,2.73620751873313
Caribbean small states,CSS,2025,1.21577537737425
Cayman Islands,CYM,2016,-0.62525835861814
Central African Republic,CAF,2016,4.94543276106518
Central African Republic,CAF,2017,4.18072331871267
Central African Republic,CAF,2018,1.61215686991555
Central African Republic,CAF,2019,2.68537355266787
Central African Republic,CAF,2020,1.71015659523153
Central African Republic,CAF,2021,4.25936417542868
Central African Republic,CAF,2022,5.58316735183247
Central African Republic,CAF,2023,2.97913852618937
Central African Republic,CAF,2024,1.47733600718744
Central African Republic,CAF,2025,1.00198012768088
Central Europe and the Baltics,CEB,2016,-0.0549995416705683
Central Europe and the Baltics,CEB,2017,2.07593553673859
Central Europe and the Baltics,CEB,2018,2.53445424186598
Central Europe and the Baltics,CEB,2019,2.6645613342544
Central Europe and the Baltics,CEB,2020,1.67244096855756
Central Europe and the Baltics,CEB,2021,3.83984491500146
Central Europe and the Baltics,CEB,2022,14.6081439492433
Central Europe and the Baltics,CEB,2023,9.44284140088564
Central Europe and the Baltics,CEB,2024,2.75760909424279
Central Europe and the Baltics,CEB,2025,3.81419531520146
Chad,TCD,2016,-0.792440525236102
Chad,TCD,2017,-1.5370996298084
Chad,TCD,2018,4.27462198610545
Chad,TCD,2019,-0.971939175419401
Chad,TCD,2020,4.46414437232861
Chad,TCD,2021,-0.77284437035914
Chad,TCD,2022,5.78802687843616
Chad,TCD,2023,10.8363568399843
Chad,TCD,2024,8.89950732263754
Chad,TCD,2025,-3.9119812440659
Chile,CHL,2016,3.78619355893118
Chile,CHL,2017,2.18271846868519
Chile,CHL,2018,2.43488981353057
Chile,CHL,2019,2.55754475703327
Chile,CHL,2020,3.04549084804326
Chile,CHL,2021,4.52456838259144
Chile,CHL,2022,11.643866711056
Chile,CHL,2023,7.58168251407962
Chile,CHL,2024,4.29763891572524
Chile,CHL,2025,4.21293601694293
China,CHN,2016,2.00000182191943
China,CHN,2017,1.59313600071436
China,CHN,2018,2.07479039965576
China,CHN,2019,2.89923416358227
China,CHN,2020,2.41942189457782
China,CHN,2021,0.981015135544882
China,CHN,2022,1.97357555739051
China,CHN,2023,0.234836828893051
China,CHN,2024,0.218128938439177
China,CHN,2025,0.0595646916565403
Colombia,COL,2016,7.51346024627675
Colombia,COL,2017,4.31431325695011
Colombia,COL,2018,3.24056932930569
Colombia,COL,2019,3.52301932741447
Colombia,COL,2020,2.52663500084706
Colombia,COL,2021,3.49505757399448
Colombia,COL,2022,10.1772313546166
Colombia,COL,2023,11.7359044948689
Colombia,COL,2024,6.60908593728228
Colombia,COL,2025,5.14222911946201
Comoros,COM,2016,0.797517430888487
Comoros,COM,2017,-0.237362224154613
Comoros,COM,2018,2.15155084413033
Comoros,COM,2019,3.58213544469211
Comoros,COM,2020,0.786641929499151
Comoros,COM,2021,-0.00441793682346988
Comoros,COM,2022,12.5320314570999
Comoros,COM,2023,8.37373955490996
Comoros,COM,2024,5.05192609588218
Comoros,COM,2025,3.24909332306433
"Congo, Dem. Rep.",COD,2016,2.88585107289988
"Congo, Rep.",COG,2016,3.19056179723773
"Congo, Rep.",COG,2017,0.450063823285546
"Congo, Rep.",COG,2018,1.15277896375523
"Congo, Rep.",COG,2019,2.20607305781525
"Congo, Rep.",COG,2020,1.79537147083108
"Congo, Rep.",COG,2021,1.7156427545126
"Congo, Rep.",COG,2022,3.04344334698478
"Congo, Rep.",COG,2023,4.30174563591016
"Congo, Rep.",COG,2024,3.09143630919166
"Congo, Rep.",COG,2025,2.40069559361747
Costa Rica,CRI,2016,-0.0174788505908217
Costa Rica,CRI,2017,1.62590692991732
Costa Rica,CRI,2018,2.22111461526581
Costa Rica,CRI,2019,2.09604635327807
Costa Rica,CRI,2020,0.724911478131376
Costa Rica,CRI,2021,1.72647755109241
Costa Rica,CRI,2022,8.27477490232654
Costa Rica,CRI,2023,0.525193508693455
Costa Rica,CRI,2024,-0.412853001047069
Costa Rica,CRI,2025,-0.073671440596217
Cote d'Ivoire,CIV,2016,0.723178457513308
Cote d'Ivoire,CIV,2017,0.685881065304603
Cote d'Ivoire,CIV,2018,0.401297817263547
Cote d'Ivoire,CIV,2019,0.790855512053661
Cote d'Ivoire,CIV,2020,2.41252617189053
Cote d'Ivoire,CIV,2021,4.15919657911798
Cote d'Ivoire,CIV,2022,5.23352856100843
Cote d'Ivoire,CIV,2023,4.36972254867474
Cote d'Ivoire,CIV,2024,3.45053028131019
Cote d'Ivoire,CIV,2025,0.125038772593104
Croatia,HRV,2016,-1.12500000000002
Croatia,HRV,2017,1.12937210282347
Croatia,HRV,2018,1.50012501041747
Croatia,HRV,2019,0.771820346498112
Croatia,HRV,2020,0.154811374562106
Croatia,HRV,2021,2.55450699642041
Croatia,HRV,2022,10.7805806758686
Croatia,HRV,2023,7.94128177586822
Croatia,HRV,2024,2.97200477643626
Croatia,HRV,2025,3.69153459605729
Curacao,CUW,2016,-0.0472079848940293
Curacao,CUW,2017,1.58558801700345
Curacao,CUW,2018,2.58368756641814
Curacao,CUW,2019,2.62220783425059
Cyprus,CYP,2016,-1.42916666666665
Cyprus,CYP,2017,0.531766496174467
Cyprus,CYP,2018,1.43549119531759
Cyprus,CYP,2019,0.250370996758493
Cyprus,CYP,2020,-0.638422797978861
Cyprus,CYP,2021,2.44608867175474
Cyprus,CYP,2022,8.39548297993334
Cyprus,CYP,2023,3.54134188751646
Cyprus,CYP,2024,1.80023018624824
Cyprus,CYP,2025,0.126528851920189
Czechia,CZE,2016,0.683504209385703
Czechia,CZE,2017,2.4505339846014
Czechia,CZE,2018,2.14949494949493
Czechia,CZE,2019,2.84787595918041
Czechia,CZE,2020,3.1612952849781
Czechia,CZE,2021,3.83984491500146
Czechia,CZE,2022,15.1001651468371
Czechia,CZE,2023,10.6612601372427
Czechia,CZE,2024,2.43531202435314
Czechia,CZE,2025,2.45996367838865
Denmark,DNK,2016,0.250000000000031
Denmark,DNK,2017,1.14713216957602
Denmark,DNK,2018,0.813609467455631
Denmark,DNK,2019,0.75813157251162
Denmark,DNK,2020,0.420711974110025
Denmark,DNK,2021,1.85304543989689
Denmark,DNK,2022,7.6965669988926
Denmark,DNK,2023,3.30517811237606
Denmark,DNK,2024,1.37220049768926
Denmark,DNK,2025,1.89367372703044
Djibouti,DJI,2016,2.4025290543489
Djibouti,DJI,2017,0.577285724560661
Djibouti,DJI,2018,0.138836400011405
Djibouti,DJI,2019,3.31763203299603
Djibouti,DJI,2020,1.77900535643955
Djibouti,DJI,2021,1.18086783934059
Djibouti,DJI,2022,5.17222088647606
Djibouti,DJI,2023,1.44905087029086
Djibouti,DJI,2024,2.1120116728497
Djibouti,DJI,2025,-0.313731799533481
Dominica,DMA,2016,0.141816225732312
Dominica,DMA,2017,0.296252889279487
Dominica,DMA,2018,0.98919111918989
Dominica,DMA,2019,1.50462353858141
Dominica,DMA,2020,1.22026442242476
Dominica,DMA,2021,2.22891330700344
Dominica,DMA,2022,2.88490226829353
Dominica,DMA,2023,5.08677483158112
Dominica,DMA,2024,2.73620751873313
Dominica,DMA,2025,2.53385126107135
Dominican Republic,DOM,2016,1.61416607245223
Dominican Republic,DOM,2017,3.27955694678546
Dominican Republic,DOM,2018,3.56443426013508
Dominican Republic,DOM,2019,1.81060377042959
Dominican Republic,DOM,2020,3.78103179915517
Dominican Republic,DOM,2021,8.24300347981809
Dominican Republic,DOM,2022,8.81109209279587
Dominican Republic,DOM,2023,4.78561281021135
Dominican Republic,DOM,2024,3.30223338951227
Dominican Republic,DOM,2025,3.8731176804813
Early-demographic dividend,EAR,2016,3.52317317628473
Early-demographic dividend,EAR,2017,3.32817337461305
Early-demographic dividend,EAR,2018,3.97561015740694
Early-demographic dividend,EAR,2019,2.76252019386111
Early-demographic dividend,EAR,2020,2.96354992076065
Early-demographic dividend,EAR,2021,4.12676744440695
Early-demographic dividend,EAR,2022,7.19861615609867
Early-demographic dividend,EAR,2023,5.88585897042164
Early-demographic dividend,EAR,2024,3.28955985952768
Early-demographic dividend,EAR,2025,3.20550474112603
East Asia & Pacific,EAS,2016,1.27699365720306
East Asia & Pacific,EAS,2017,1.80034222468621
East Asia & Pacific,EAS,2018,2.368549058067
East Asia & Pacific,EAS,2019,1.71437095763401
East Asia & Pacific,EAS,2020,0.846900734607273
East Asia & Pacific,EAS,2021,2.47710241465447
East Asia & Pacific,EAS,2022,5.51812928576938
East Asia & Pacific,EAS,2023,4.25155508842779
East Asia & Pacific,EAS,2024,2.27673550782623
East Asia & Pacific,EAS,2025,1.9133344329508
East Asia & Pacific (IDA & IBRD countries),TEA,2016,1.75711158908291
East Asia & Pacific (IDA & IBRD countries),TEA,2017,2.88291164981213
East Asia & Pacific (IDA & IBRD countries),TEA,2018,2.91740978470444
East Asia & Pacific (IDA & IBRD countries),TEA,2019,1.93321335810515
East Asia & Pacific (IDA & IBRD countries),TEA,2020,2.3931623931624
East Asia & Pacific (IDA & IBRD countries),TEA,2021,2.6124818577648
East Asia & Pacific (IDA & IBRD countries),TEA,2022,5.82115811213955
East Asia & Pacific (IDA & IBRD countries),TEA,2023,5.93194206291787
East Asia & Pacific (IDA & IBRD countries),TEA,2024,2.20662023268446
East Asia & Pacific (IDA & IBRD countries),TEA,2025,1.9133344329508
East Asia & Pacific (excluding high income),EAP,2016,1.91731090233378
East Asia & Pacific (excluding high income),EAP,2017,2.91263557371478
East Asia & Pacific (excluding high income),EAP,2018,3.19834755924996
East Asia & Pacific (excluding high income),EAP,2019,1.94257500833107
East Asia & Pacific (excluding high income),EAP,2020,2.40629214387011
East Asia & Pacific (excluding high income),EAP,2021,2.69891859529198
East Asia & Pacific (excluding high income),EAP,2022,5.66964369895446
East Asia & Pacific (excluding high income),EAP,2023,5.88585897042164
East Asia & Pacific (excluding high income),EAP,2024,2.18151273615189
East Asia & Pacific (excluding high income),EAP,2025,2.06264825470915
Ecuador,ECU,2016,1.72826463324533
Ecuador,ECU,2017,0.417335588666825
Ecuador,ECU,2018,-0.224103246005552
Ecuador,ECU,2019,0.266012515466155
Ecuador,ECU,2020,-0.338872392562139
Ecuador,ECU,2021,0.133251386096389
Ecuador,ECU,2022,3.46616972213077
Ecuador,ECU,2023,2.21568764237058
Ecuador,ECU,2024,1.54732515615369
Ecuador,ECU,2025,0.710469324989076
"Egypt, Arab Rep.",EGY,2016,13.813606214829
"Egypt, Arab Rep.",EGY,2017,29.5066083940039
"Egypt, Arab Rep.",EGY,2018,14.4014657807422
"Egypt, Arab Rep.",EGY,2019,9.15279959324804
"Egypt, Arab Rep.",EGY,2020,5.04493288977539
"Egypt, Arab Rep.",EGY,2021,5.21404940513043
"Egypt, Arab Rep.",EGY,2022,13.8956609775178
"Egypt, Arab Rep.",EGY,2023,33.8847763115546
"Egypt, Arab Rep.",EGY,2024,28.2705899322083
"Egypt, Arab Rep.",EGY,2025,14.0735136645934
El Salvador,SLV,2016,0.60404908699661
El Salvador,SLV,2017,1.0123540331558
El Salvador,SLV,2018,1.09033000581892
El Salvador,SLV,2019,0.0753241350024612
El Salvador,SLV,2020,-0.371590212324095
El Salvador,SLV,2021,3.46692585313082
El Salvador,SLV,2022,7.19861615609867
El Salvador,SLV,2023,4.04554694222477
El Salvador,SLV,2024,0.853782292567288
El Salvador,SLV,2025,0.257570528307203
Equatorial Guinea,GNQ,2016,1.41193915479015
Equatorial Guinea,GNQ,2017,0.74435474661241
Equatorial Guinea,GNQ,2018,1.06007410662171
Equatorial Guinea,GNQ,2019,1.53027528964189
Equatorial Guinea,GNQ,2020,4.76669523944228
Equatorial Guinea,GNQ,2021,-0.0971007664640198
Equatorial Guinea,GNQ,2022,4.78671704710803
Equatorial Guinea,GNQ,2023,2.85949506037322
Equatorial Guinea,GNQ,2024,2.92140227309103
Estonia,EST,2016,0.148684907627373
Estonia,EST,2017,3.41723549488054
Estonia,EST,2018,3.43632688420446
Estonia,EST,2019,2.27725931243522
Estonia,EST,2020,-0.44453109767983
Estonia,EST,2021,4.65316673847473
Estonia,EST,2022,19.3982634080616
Estonia,EST,2023,9.15922507983982
Estonia,EST,2024,3.5194118998392
Estonia,EST,2025,4.82920753628342
Eswatini,SWZ,2016,7.8472745908568
Eswatini,SWZ,2017,6.22137528933118
Eswatini,SWZ,2018,4.81506167461513
Eswatini,SWZ,2019,2.59801620311077
Ethiopia,ETH,2016,6.62813337230924
Ethiopia,ETH,2017,10.6871150284238
Ethiopia,ETH,2018,13.8330356586661
Ethiopia,ETH,2019,15.8096321719344
Ethiopia,ETH,2020,20.3563468559061
Ethiopia,ETH,2021,26.8395221557722
Ethiopia,ETH,2022,33.8898797100898
Ethiopia,ETH,2023,30.2188278135278
Ethiopia,ETH,2024,21.0377460577711
Ethiopia,ETH,2025,13.2296432836809
Euro area,EMU,2016,0.148684907627373
Euro area,EMU,2017,1.38145871407216
Euro area,EMU,2018,1.70349794744479
Euro area,EMU,2019,1.44565976888253
Euro area,EMU,2020,0.219064904841985
Euro area,EMU,2021,2.52692009066166
Euro area,EMU,2022,8.54686993188458
Euro area,EMU,2023,5.94643667725823
Euro area,EMU,2024,2.2564981433876
Euro area,EMU,2025,2.46705543774613
Europe & Central Asia,ECS,2016,0.388838296895799
